,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
7,137656776.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)[C@H](CCCNC(=O)COC4=C(C=C(C=C4)C5=C(C=C(C=C5)F)F)C(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)CC6=C(N(C7=C6C=C(C=C7)OC)C(=O)C8=CC=C(C=C8)Cl)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CN=CN1)N,Active
8,137661214.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COC4=C(C=C(C=C4)C5=C(C=C(C=C5)F)F)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC8=CN=CN8)N,Active
2,155517307.0,CC[C@H](C)[C@@H](C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]5CCC[C@@H]5NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]6CCC[C@@H]6NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=C(C=C7)O)NC(=O)[C@H]8CCC[C@@H]8NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=CC=C9)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CN=CN1)N,Active
3,155535132.0,CC[C@H](C)[C@@H](C(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H]4CNC[C@@H]4C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]6CCC[C@@H]6NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]7CCC[C@@H]7NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC8=CC=C(C=C8)O)NC(=O)[C@H]9CCC[C@@H]9NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CN=CN1)N,Active
4,155547392.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]4CCC[C@@H]4NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]5CCC[C@@H]5NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H]7CCC[C@@H]7NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC9=CN=CN9)N,Active
1,16186241.0,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C(=O)NC2(C(C(C2C3=CC(=C(C=C3)OC(=O)C4=CC=CS4)OC)(C(=O)O)NC(=O)C5=CC=C(C=C5)NC(=O)OC(C)(C)C)C6=CC(=C(C=C6)OC(=O)C7=CC=CS7)OC)C(=O)O,Active
2,56945626.0,CC(C)C(=O)NC1=CC=C(C=C1)C(=O)NC2(C(C(C2C3=CC(=C(C=C3)OC(=O)C4=CC=CS4)OC)(C(=O)O)NC(=O)C5=CC=C(C=C5)NC(=O)C(C)C)C6=CC(=C(C=C6)OC(=O)C7=CC=CS7)OC)C(=O)O,Active
3,155526075.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N[C@@H](CSC7CC(=O)N(C7=O)CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N)NC(=O)[C@H](CC8=CC=C(C=C8)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=CC=C9)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CN=CN1)N,Active
4,155532030.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=C(C=C7)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CSC8CC(=O)N(C8=O)CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=CC=C9)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CN=CN1)N,Active
5,155550533.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N[C@@H](CSC7CC(=O)N(C7=O)CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=CC=C9)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CN=CN1)N,Active
6,155567378.0,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CSC8CC(=O)N(C8=O)CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=CC=C9)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC1=CN=CN1)N,Active
1,9909122.0,CC1=NN=C(S1)S(=O)(=O)C2=NC3=CC(=C(C=C3N=C2C(C)C)Cl)Cl,Active
2,22341206.0,CC(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
3,22341180.0,CC(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)CCC3OCCO3)Cl)Cl,Active
4,22341135.0,CC(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)CC3=CC=C(C=C3)S(=O)(=O)C)Cl)Cl,Active
5,20821269.0,CC(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)CC3=CC=C(C=C3)S(=O)(=O)NCCC(=O)OC)Cl)Cl,Active
6,44442072.0,CC(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)CC3=CC=C(C=C3)S(=O)(=O)CC4CC4)Cl)Cl,Active
7,9908249.0,CC1=NN=C(S1)S(=O)C2=NC3=CC(=C(C=C3N=C2C(C)C)Cl)Cl,Active
9,9862981.0,CS(=O)(=O)C1=NC2=CC(=C(C=C2N=C1C(F)(F)F)Cl)Cl,Active
10,22341131.0,CCCC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
12,22341065.0,CC(C)SC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
13,22341203.0,CS(=O)(=O)C1=NC2=CC(=C(C=C2N=C1N)Cl)Cl,Active
14,22341144.0,CCNC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
15,22341047.0,CC(C)NC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
16,22341045.0,CCC(C)NC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
17,16007289.0,CC(C)(C)NC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
18,22341084.0,CS(=O)(=O)C1=NC2=CC(=C(C=C2N=C1NC3CCCC4=CC=CC=C34)Cl)Cl,Active
19,22341109.0,CN(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
20,22341111.0,CC(C)N(C)C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
21,22341178.0,CN(C1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl)OC,Active
22,22341083.0,CS(=O)(=O)C1=NC2=CC(=C(C=C2N=C1N3CCCC3)Cl)Cl,Active
24,20821273.0,CC(=O)NCCNC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl,Active
26,22341129.0,CS(=O)(=O)C1=NC2=CC(=C(C=C2N=C1NC3CCS(=O)(=O)C3)Cl)Cl,Active
27,22341081.0,CCC(C)NC1=NC2=CC(=C(C=C2N=C1S(=O)(=O)C)[N+](=O)[O-])Cl,Active
28,22341128.0,CC(C)NC1=NC2=C(C(=C(C=C2N=C1S(=O)(=O)C)Cl)Cl)[N+](=O)[O-],Active
29,44442131.0,CC(C)NC1=NC2=CC(=C(C(=C2N=C1S(=O)(=O)C)C(F)(F)F)[N+](=O)[O-])Cl,Active
30,44442140.0,CC(C)(C)NC1=NC2=C(C=C(C=C2Cl)C(F)(F)F)N=C1S(=O)(=O)C,Active
3,44449632.0,CC1=CN=C(S1)SC2=NC3=CC(=C(C=C3N=C2C(F)(F)F)Cl)Cl,Active
